year,sgg_cd,sgg_nm,bjdong_nm,cost,build_year
2024,11410,서대문구,홍제동,110000,2020
2024,11110,종로구,숭인동,32000,2001
2024,11560,영등포구,당산동3가,36000,2007
2024,11380,은평구,대조동,38000,2021
2024,11545,금천구,시흥동,29500,1995
2024,11530,구로구,개봉동,13000,1993
2024,11710,송파구,잠실동,96000,2008
2024,11500,강서구,마곡동,92000,2005
2024,11110,종로구,숭인동,33500,2004
2024,11650,서초구,서초동,13000,1991
2024,11230,동대문구,이문동,62500,2000
2024,11530,구로구,구로동,64000,1992
2024,11530,구로구,개봉동,22500,2010
2024,11740,강동구,천호동,113000,2017
2024,11545,금천구,시흥동,91800,2014
2024,11740,강동구,암사동,65000,1979
2024,11380,은평구,응암동,82000,2011
2024,11215,광진구,구의동,27250,2016
2024,11560,영등포구,대림동,95000,2020
2024,11230,동대문구,전농동,12900,1968
2024,11500,강서구,방화동,6700,2002
2024,11740,강동구,천호동,27000,2016
2024,11260,중랑구,면목동,40000,2021
2024,11740,강동구,길동,31800,2020
2024,11350,노원구,상계동,15900,2005
2024,11530,구로구,개봉동,17600,2001
2024,11500,강서구,화곡동,17300,2016
2024,11350,노원구,중계동,81000,2005
2024,11500,강서구,방화동,20500,2015
2024,11290,성북구,길음동,77700,2003
2024,11560,영등포구,여의도동,260000,1976
2024,11740,강동구,상일동,141000,2021
2024,11230,동대문구,이문동,90000,1969
2024,11200,성동구,하왕십리동,112000,2016
2024,11305,강북구,수유동,19000,2001
2024,11500,강서구,화곡동,26145,2019
2024,11710,송파구,오금동,159000,1988
2024,11110,종로구,내수동,32000,2004
2024,11305,강북구,미아동,69500,2010
2024,11380,은평구,진관동,99500,2010
2024,11320,도봉구,쌍문동,13000,1993
2024,11230,동대문구,장안동,13000,2012
2024,11305,강북구,미아동,9000,1995
2024,11560,영등포구,당산동6가,30000,2018
2024,11200,성동구,응봉동,163000,1986
2024,11440,마포구,공덕동,122000,2011
2024,11350,노원구,중계동,120000,1993
2024,11740,강동구,명일동,128000,1983
2024,11620,관악구,신림동,56500,2008
2024,11740,강동구,성내동,88000,1999
2024,11500,강서구,화곡동,115000,2015
2024,11305,강북구,수유동,7000,1986
2024,11470,양천구,목동,95000,2004
2024,11320,도봉구,방학동,45000,1992
2024,11500,강서구,화곡동,23200,2000
2024,11530,구로구,구로동,25500,2019
2024,11260,중랑구,중화동,37500,2004
2024,11545,금천구,독산동,55300,2003
2024,11410,서대문구,홍은동,13900,1977
2024,11410,서대문구,남가좌동,95000,2019
2024,11650,서초구,서초동,31500,2016
2024,11230,동대문구,답십리동,13500,2012
2024,11530,구로구,개봉동,64000,1995
2024,11680,강남구,논현동,23000,2005
2024,11350,노원구,공릉동,13000,1993
2024,11620,관악구,신림동,28000,2012
2024,11320,도봉구,도봉동,58500,1987
2024,11380,은평구,역촌동,9900,1991
2024,11290,성북구,장위동,75000,2020
2024,11710,송파구,문정동,20000,2013
2024,11440,마포구,망원동,22300,1994
2024,11560,영등포구,대림동,30500,1997
2024,11215,광진구,자양동,44500,2016
2024,11380,은평구,역촌동,8300,1995
2024,11350,노원구,상계동,51300,1987
2024,11290,성북구,장위동,100800,2017
2024,11350,노원구,상계동,43500,1988
2024,11350,노원구,상계동,59000,1988
2024,11545,금천구,독산동,22900,2018
2024,11200,성동구,마장동,54000,1982
2024,11350,노원구,월계동,43900,1995
2024,11410,서대문구,북가좌동,18150,2015
2024,11530,구로구,구로동,14000,2011
2024,11380,은평구,진관동,84500,2008
2024,11680,강남구,대치동,219500,1979
2024,11350,노원구,상계동,34500,1998
2024,11560,영등포구,당산동5가,142000,2003
2024,11440,마포구,망원동,58500,2004
2024,11350,노원구,상계동,36000,1989
2024,11590,동작구,상도동,95000,2004
2024,11530,구로구,고척동,75200,2009
2024,11620,관악구,봉천동,24000,2016
2024,11530,구로구,신도림동,106000,2001
2024,11290,성북구,정릉동,58000,1999
2024,11290,성북구,정릉동,74000,2006
2024,11290,성북구,정릉동,27500,2016
2024,11740,강동구,둔촌동,71000,1996
2024,11290,성북구,보문동6가,90500,2017
2024,11560,영등포구,신길동,101000,2022
2024,11290,성북구,하월곡동,78200,2007
2024,11740,강동구,상일동,125000,2020
2024,11470,양천구,목동,24000,1998
2024,11440,마포구,성산동,44000,2017
2024,11380,은평구,신사동,14000,1994
2024,11350,노원구,상계동,36000,1989
2024,11290,성북구,정릉동,70000,2009
2024,11230,동대문구,답십리동,89000,2007
2024,11170,용산구,동자동,35000,2015
2024,11260,중랑구,신내동,60000,1994
2024,11440,마포구,신수동,145000,2019
2024,11590,동작구,상도동,118500,2021
2024,11230,동대문구,답십리동,142000,2014
2024,11530,구로구,온수동,46500,1985
2024,11440,마포구,현석동,179500,2016
2024,11290,성북구,하월곡동,57000,1998
2024,11380,은평구,녹번동,24500,2015
2024,11710,송파구,잠실동,30000,2002
2024,11290,성북구,하월곡동,70000,2007
2024,11215,광진구,자양동,96000,2021
2024,11410,서대문구,남가좌동,116000,2015
2024,11710,송파구,문정동,160500,1988
2024,11470,양천구,신정동,153000,1987
2024,11290,성북구,하월곡동,10500,1991
2024,11440,마포구,염리동,133000,2022
2024,11680,강남구,일원동,244000,2018
2024,11470,양천구,신정동,137000,1987
2024,11440,마포구,성산동,41000,2019
2024,11290,성북구,성북동1가,16000,2002
2024,11290,성북구,정릉동,48500,2005
2024,11500,강서구,마곡동,20500,2017
2024,11290,성북구,정릉동,48400,2005
2024,11380,은평구,진관동,76900,2009
2024,11650,서초구,잠원동,220000,1989
2024,11410,서대문구,북가좌동,69000,1998
2024,11290,성북구,하월곡동,70000,2010
2024,11380,은평구,증산동,45000,2016
2024,11710,송파구,문정동,144000,2016
2024,11290,성북구,종암동,62500,1999
2024,11380,은평구,응암동,69800,2011
2024,11500,강서구,화곡동,29500,2008
2024,11620,관악구,봉천동,13000,2013
2024,11380,은평구,불광동,105000,2011
2024,11380,은평구,신사동,24500,1994
2024,11710,송파구,신천동,195000,1996
2024,11680,강남구,논현동,17000,2013
2024,11530,구로구,구로동,13500,2019
2024,11305,강북구,수유동,24200,1996
2024,11530,구로구,신도림동,68500,2007
2024,11620,관악구,신림동,68000,2003
2024,11170,용산구,한강로1가,52500,2005
2024,11560,영등포구,여의도동,218000,1978
2024,11230,동대문구,장안동,9900,2012
2024,11410,서대문구,홍제동,41000,2019
2024,11590,동작구,신대방동,105000,2021
2024,11380,은평구,역촌동,24000,2004
2024,11620,관악구,신림동,44800,1997
2024,11590,동작구,대방동,80000,1989
2024,11230,동대문구,회기동,63000,1989
2024,11440,마포구,공덕동,132000,1999
2024,11260,중랑구,상봉동,21400,2019
2024,11590,동작구,노량진동,80000,1997
2024,11260,중랑구,면목동,39000,2015
2024,11740,강동구,상일동,91500,2011
2024,11470,양천구,목동,19500,1991
2024,11470,양천구,목동,127400,1994
2024,11305,강북구,수유동,22500,2013
2024,11380,은평구,불광동,20000,2019
2024,11380,은평구,진관동,10200,
2024,11170,용산구,한강로2가,26700,2004
2024,11380,은평구,진관동,12800,2018
2024,11500,강서구,화곡동,24000,2007
2024,11200,성동구,금호동4가,144000,2007
2024,11650,서초구,양재동,60000,2016
2024,11710,송파구,송파동,153500,2001
2024,11320,도봉구,도봉동,55500,1995
2024,11380,은평구,신사동,22300,2002
2024,11380,은평구,응암동,85500,2020
2024,11350,노원구,상계동,52000,1987
2024,11740,강동구,명일동,153500,2019
2024,11740,강동구,강일동,89500,2009
2024,11530,구로구,구로동,70500,1998
2024,11740,강동구,강일동,86800,2009
2024,11380,은평구,녹번동,109000,2019
2024,11560,영등포구,도림동,37300,1997
2024,11215,광진구,구의동,44500,2001
2024,11470,양천구,신월동,42500,1999
2024,11410,서대문구,북아현동,141000,2018
2024,11380,은평구,불광동,75000,2010
2024,11470,양천구,신정동,58500,1999
2024,11500,강서구,마곡동,17500,2017
2024,11305,강북구,미아동,55000,2004
2024,11470,양천구,신월동,21000,2015
2024,11260,중랑구,면목동,37900,2001
2024,11560,영등포구,양평동5가,105000,1996
2024,11560,영등포구,양평동4가,26500,2017
2024,11650,서초구,방배동,171600,2018
2024,11650,서초구,양재동,45000,2002
2024,11110,종로구,명륜1가,34000,2002
2024,11200,성동구,금호동1가,89000,2001
2024,11530,구로구,온수동,58000,1985
2024,11260,중랑구,면목동,24500,2002
2024,11590,동작구,대방동,35000,2001
2024,11380,은평구,역촌동,34000,2007
2024,11710,송파구,송파동,140500,2012
2024,11440,마포구,염리동,104000,2001
2024,11620,관악구,신림동,62000,1992
2024,11380,은평구,역촌동,50300,2006
2024,11500,강서구,내발산동,108500,2005
2024,11500,강서구,내발산동,131500,2005
2024,11710,송파구,문정동,27300,2015
2024,11440,마포구,합정동,23500,2015
2024,11200,성동구,행당동,98500,2000
2024,11560,영등포구,당산동4가,88000,1988
2024,11305,강북구,미아동,58900,2004
2024,11410,서대문구,남가좌동,120000,2015
2024,11500,강서구,등촌동,25500,2014
2024,11710,송파구,마천동,59500,2003
2024,11470,양천구,목동,34000,2008
2024,11410,서대문구,홍제동,70000,2002
2024,11305,강북구,미아동,69500,2003
2024,11530,구로구,개봉동,19900,2018
2024,11230,동대문구,청량리동,26000,2023
2024,11290,성북구,장위동,35000,2020
2024,11350,노원구,중계동,96000,1999
2024,11545,금천구,독산동,51200,2002
2024,11230,동대문구,장안동,9600,2015
2024,11530,구로구,구로동,68000,2003
2024,11230,동대문구,전농동,106000,2014
2024,11215,광진구,자양동,88500,1996
2024,11560,영등포구,당산동3가,63000,2014
2024,11260,중랑구,면목동,35000,2013
2024,11350,노원구,중계동,87500,1998
2024,11650,서초구,잠원동,326000,2022
2024,11170,용산구,청파동3가,44000,2023
2024,11740,강동구,둔촌동,83000,1998
2024,11710,송파구,가락동,209000,2018
2024,11530,구로구,구로동,58000,1998
2024,11440,마포구,상암동,87800,2003
2024,11290,성북구,돈암동,55500,1998
2024,11530,구로구,궁동,8000,1994
2024,11350,노원구,상계동,14900,2003
2024,11530,구로구,오류동,45800,2022
2024,11710,송파구,잠실동,297600,1978
2024,11590,동작구,상도동,153000,2018
2024,11545,금천구,독산동,24400,2012
2024,11740,강동구,암사동,91250,2000
2024,11350,노원구,공릉동,33500,2016
2024,11380,은평구,신사동,57200,2003
2024,11560,영등포구,영등포동8가,102000,1999
2024,11620,관악구,남현동,59000,2004
2024,11230,동대문구,답십리동,105000,2014
2024,11260,중랑구,묵동,58000,2000
2024,11215,광진구,구의동,25000,2002
2024,11410,서대문구,홍제동,137000,2021
2024,11710,송파구,송파동,33000,2016
2024,11380,은평구,신사동,56500,2003
2024,11545,금천구,시흥동,32000,1997
2024,11710,송파구,가락동,178000,2018
2024,11380,은평구,수색동,65000,2003
2024,11545,금천구,시흥동,88900,2014
2024,11500,강서구,화곡동,29000,2001
2024,11410,서대문구,홍제동,20500,1993
2024,11440,마포구,망원동,26700,1996
2024,11650,서초구,잠원동,92000,1996
2024,11500,강서구,화곡동,15000,1995
2024,11500,강서구,방화동,55900,1994
2024,11290,성북구,길음동,63000,2005
2024,11380,은평구,응암동,71000,2011
2024,11350,노원구,월계동,74500,2002
2024,11350,노원구,상계동,9300,2004
2024,11410,서대문구,연희동,32000,2012
2024,11410,서대문구,북가좌동,18500,1986
2024,11200,성동구,옥수동,154500,2016
2024,11350,노원구,공릉동,27500,2008
2024,11560,영등포구,영등포동7가,29950,2018
2024,11350,노원구,공릉동,15500,2008
2024,11410,서대문구,홍은동,6800,1993
2024,11110,종로구,창신동,62500,1992
2024,11350,노원구,공릉동,11000,2008
2024,11230,동대문구,장안동,30500,2019
2024,11545,금천구,독산동,33500,2002
2024,11740,강동구,성내동,87000,1999
2024,11350,노원구,월계동,93500,2020
2024,11440,마포구,신수동,52000,2023
2024,11140,중구,신당동,33000,2019
2024,11470,양천구,신월동,54300,1985
2024,11200,성동구,하왕십리동,125100,2016
2024,11620,관악구,봉천동,77000,2000
2024,11290,성북구,길음동,82000,2003
2024,11170,용산구,도원동,132000,2001
2024,11710,송파구,문정동,27000,1990
2024,11710,송파구,방이동,192000,1988
2024,11740,강동구,천호동,45500,2023
2024,11740,강동구,고덕동,168000,2019
2024,11560,영등포구,영등포동7가,108000,2020
2024,11440,마포구,공덕동,113500,2004
2024,11740,강동구,명일동,20000,2020
2024,11290,성북구,정릉동,81000,2009
2024,11260,중랑구,망우동,38000,2011
2024,11380,은평구,응암동,82600,2011
2024,11740,강동구,둔촌동,122000,2010
2024,11620,관악구,신림동,76500,2008
2024,11350,노원구,중계동,50000,1998
2024,11680,강남구,대치동,277500,2000
2024,11260,중랑구,신내동,58000,1996
2024,11140,중구,중림동,126000,2001
2024,11680,강남구,논현동,39000,2017
2024,11500,강서구,화곡동,37500,2022
2024,11380,은평구,응암동,96500,2021
2024,11290,성북구,성북동,40000,1997
2024,11440,마포구,서교동,15000,2018
2024,11650,서초구,우면동,109000,2013
2024,11290,성북구,정릉동,110000,2011
2024,11410,서대문구,남가좌동,15500,2003
2024,11560,영등포구,당산동1가,26500,2017
2024,11545,금천구,독산동,30850,2011
2024,11590,동작구,상도동,30000,2021
2024,11350,노원구,상계동,85000,2020
2024,11350,노원구,공릉동,34500,2015
2024,11380,은평구,불광동,67000,1988
2024,11110,종로구,익선동,38900,2003
2024,11200,성동구,하왕십리동,134000,2015
2024,11620,관악구,신림동,56500,2008
2024,11590,동작구,신대방동,78000,2003
2024,11440,마포구,노고산동,27000,2002
2024,11380,은평구,증산동,23000,2016
2024,11590,동작구,대방동,105000,1993
2024,11440,마포구,신수동,176000,2019
2024,11380,은평구,응암동,8000,2003
2024,11380,은평구,진관동,111000,2009
2024,11530,구로구,가리봉동,50000,1998
2024,11620,관악구,신림동,8500,2012
2024,11410,서대문구,연희동,36000,2023
2024,11410,서대문구,연희동,12000,2014
2024,11590,동작구,대방동,31700,2015
2024,11680,강남구,수서동,183000,1997
2024,11530,구로구,구로동,50000,1988
2024,11305,강북구,미아동,24000,2013
2024,11620,관악구,신림동,50000,1995
2024,11560,영등포구,영등포동,108000,2002
2024,11260,중랑구,신내동,20000,2018
2024,11170,용산구,용산동2가,13000,2007
2024,11530,구로구,개봉동,19000,1986
2024,11410,서대문구,홍제동,59000,2002
2024,11230,동대문구,이문동,75500,2001
2024,11215,광진구,광장동,32000,2016
2024,11200,성동구,금호동4가,102000,2001
2024,11545,금천구,시흥동,20000,2017
2024,11380,은평구,응암동,70000,2022
2024,11560,영등포구,문래동6가,66300,1998
2024,11560,영등포구,문래동6가,90000,1998
2024,11290,성북구,길음동,67000,2005
2024,11620,관악구,봉천동,99000,2019
2024,11590,동작구,노량진동,18000,2015
2024,11230,동대문구,답십리동,19000,2019
2024,11260,중랑구,면목동,32000,2016
2024,11620,관악구,봉천동,35000,1985
2024,11230,동대문구,장안동,26000,2012
2024,11215,광진구,구의동,51000,2002
2024,11110,종로구,계동,187500,1966
2024,11650,서초구,잠원동,220000,1978
2024,11500,강서구,가양동,58700,1992
2024,11500,강서구,가양동,50000,1992
2024,11440,마포구,신수동,113000,2004
2024,11440,마포구,상암동,85000,2003
2024,11590,동작구,상도동,34000,2018
2024,11470,양천구,목동,139000,2000
2024,11470,양천구,신월동,21500,2019
2024,11440,마포구,신수동,141000,2004
2024,11590,동작구,사당동,95000,1993
